segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,distance_1,distance_2,distance_3,distance_4,distance_5,distance_6,distance_7,distance_8,distance_9,distance_10,order_list_of_workers,assigned_points
3456,238852254,บ้านบึง,trunk,13.3455153124,101.030885264,13.3443777203,101.035350127,719964.753507,1476245.58582,39888.6442338,31671.2992939,18705.9941211,67572.6576679,19883.3116851,32965.8113282,24743.7786249,4751.21097084,45524.5438691,51720.3444955,8;3;5;7;2;6;1;9;10;4,8
3457,238852254,บ้านบึง,trunk,13.3443777203,101.035350127,13.3433076254,101.039833277,720449.557209,1476123.67308,39414.1554231,31422.0355861,18211.3498447,67512.6620141,19702.5220062,32514.0328474,24756.6443103,5165.12114707,45485.0215274,51221.7346496,8;3;5;7;2;6;1;9;10;4,8
3458,238852254,บ้านบึง,trunk,13.3433076254,101.039833277,13.3422677502,101.044323818,720936.286697,1476009.25345,38942.7445067,31185.5605954,17718.1276525,67464.0036804,19525.5345011,32060.2655779,24787.316828,5596.97748484,45458.6821284,50722.5475167,8;3;5;7;2;6;1;9;10;4,8
3461,238852254,บ้านบึง,trunk,13.3402426939,101.053317776,13.3392241697,101.05781333,722400.172182,1475682.15901,37538.8168182,30529.3516409,16244.062902,67356.6423162,19047.5945312,30700.3521253,24955.7509331,6953.99164346,45429.1956365,49224.2104613,8;3;5;7;2;6;1;9;10;4,8
3462,238852254,บ้านบึง,trunk,13.3392241697,101.05781333,13.3378597436,101.062209518,722888.219845,1475573.48992,37072.6437954,30324.2896232,15753.8649548,67328.6153102,18911.6887403,30249.8233551,25031.9941161,7418.71297172,45430.7419147,48724.7646689,8;3;5;7;6;2;1;9;10;4,8
3463,238852254,บ้านบึง,trunk,13.3378597436,101.062209518,13.3370022937,101.066711919,723365.823775,1475426.46437,36594.47883,30090.2827664,15257.9713922,67264.7054895,18827.1482142,29820.1687957,25078.5747799,7872.74589664,45398.0522957,48229.0994953,8;3;5;7;6;2;1;9;10;4,8
3466,238852254,บ้านบึง,trunk,13.3360306095,101.075886841,13.3338398839,101.079834253,724849.540935,1475236.41431,35265.9455212,29669.9516741,13834.6003032,67351.0801311,18399.5994461,28430.1192879,25524.702574,9330.58751766,45588.3891756,46734.6917898,8;3;5;7;6;2;1;9;10;4,8
3469,238852254,บ้านบึง,trunk,13.3284863326,101.087268734,13.3258042961,101.090981941,726089.875449,1474411.94115,33777.1926974,28709.755758,12359.4247597,66798.5065526,18764.0114591,27466.7305422,25377.1578259,10541.5651111,45148.6375772,45375.6095735,8;3;5;7;6;2;1;9;10;4,8
3470,238852254,บ้านบึง,trunk,13.3258042961,101.090981941,13.3231292728,101.094700366,726494.742908,1474118.54323,33277.2252495,28382.0153026,11868.4684516,66600.6822647,18930.2116116,27170.079365,25326.890925,10952.5222413,44991.7384591,44930.048302,8;3;5;7;6;2;1;10;9;4,8
3474,239340792,,trunk,13.2335126075,101.232033725,13.2364034388,101.235577758,741871.622002,1464038.12886,14916.3480202,22418.1874527,6872.45273183,62601.7124663,30085.3509796,21266.0172662,30634.7815865,28323.1942769,43882.2520644,29200.8205757,3;1;6;2;8;10;5;7;9;4,3
3478,239340792,,trunk,13.246350844,101.24442869,13.250755288,101.245455677,743202.651908,1465470.89284,14869.7676898,24359.6027187,6977.11680294,64500.2160413,29241.8273488,19369.4996973,32422.1580671,29088.5312244,45837.5210329,27749.9505318,3;1;6;2;10;8;5;7;9;4,3
3479,239340792,,trunk,13.250755288,101.245455677,13.2551617102,101.246474163,743309.60582,1465959.31038,15147.4687101,24817.5046354,6827.37271281,64978.8558859,28836.8773309,18888.7170374,32720.1567868,29042.9854784,46273.4454162,27616.1779508,3;1;6;2;10;5;8;7;9;4,3
3481,239340792,,trunk,13.2595597047,101.247528111,13.2638792529,101.248873302,743525.503134,1466935.67231,15734.2193661,25738.75882,6633.67604394,65937.6315424,28037.4531622,17929.7403719,33332.2471035,28979.6157777,47150.0555117,27372.0965931,3;1;6;2;10;5;8;7;9;4,3
3482,239340792,,trunk,13.2638792529,101.248873302,13.2681486463,101.250382053,743667.019151,1467415.00928,16015.0520645,26213.2928404,6626.517632,66425.8585777,27665.1715095,17442.9714623,33671.3143073,28995.5397256,47605.3498125,27229.3695783,3;1;6;2;10;5;8;7;9;4,3
3496,239340792,,trunk,13.3236650185,101.269912317,13.3281642333,101.270224403,745887.375831,1474051.96186,20667.8155648,32995.2125426,9918.29204778,73323.1782766,23172.0296031,10666.426951,38941.9262266,30341.9589389,54150.2010592,25918.4021786,3;6;1;5;10;8;2;7;9;4,3
3505,239340792,,trunk,13.3640033563,101.273685315,13.3684195128,101.274658563,746255.369865,1478519.84558,24751.7021626,37061.421163,12987.8779642,77467.6161928,20103.7266395,7287.4310814,41884.6519691,30969.6690591,57954.3068596,27097.6676667,6;3;5;1;10;8;2;7;9;4,6
3510,239340793,,trunk,13.2220100656,101.224830088,13.2179722777,101.22276108,741101.970283,1462758.26187,14815.3396245,20930.0307905,7445.94743509,61109.4043029,31049.1853243,22758.9380027,29448.3510851,28118.965051,42415.9675409,30129.7741175,3;1;2;6;8;7;10;5;9;4,3
3517,239340793,,trunk,13.1944005513,101.209309556,13.1909868165,101.206288971,739446.208522,1459688.03245,15000.7304144,17479.3135052,9701.50524725,57621.2513657,33563.7018674,26246.5262915,26911.3098587,28111.9158891,39037.5933413,32344.7488088,3;1;2;6;7;8;10;5;9;4,3
3518,239340793,,trunk,13.1909868165,101.206288971,13.187573144,101.203268341,739122.01142,1459307.38007,15193.6496796,16979.960025,10007.766116,57131.6467872,33861.0345839,26737.4326728,26497.0190553,28041.1447929,38538.2690495,32750.2279859,3;1;2;7;6;8;10;5;9;4,3
3535,239340793,,trunk,13.1278852796,101.164796704,13.1236272033,101.163255099,734683.139821,1452285.45487,19159.6345111,8738.47125523,17054.0199435,48843.8883992,40162.8241274,35037.5775193,21127.4914232,29313.8530397,30429.1629643,39180.8410239,2;3;1;7;8;9;6;10;5;4,2
3543,239340793,,trunk,13.1029796442,101.139739056,13.1002341522,101.136079093,731988.88733,1449506.27737,22335.9761823,4870.89889526,20333.596441,45136.9436624,42828.5864164,38806.3157617,18650.6413221,29910.1223187,26562.0517671,42759.8180837,2;7;3;1;9;8;6;10;5;4,2
3546,239371329,,secondary,13.3039673,101.122542,13.2995190803,101.123160255,729935.344935,1471731.11868,29089.6340536,25926.4746488,7777.73294242,65152.1742176,20673.5538355,24866.6357048,25378.4434847,14649.4178237,43963.5774414,41205.4833198,3;8;5;6;7;2;1;10;9;4,3
3551,239371329,,secondary,13.2828079932,101.126861083,13.2784784493,101.126385233,730423.419779,1469393.68139,27387.5121091,23620.1790335,6850.75379937,63054.4699399,22972.5569889,25550.4568365,23981.9570526,15724.5672377,42029.1305658,40529.4512083,3;8;5;2;7;6;1;10;9;4,3
3554,239371329,,secondary,13.2703460361,101.130404167,13.266466366,101.132757694,730819.21648,1468017.95199,26341.1699979,22280.4203609,6547.58215811,61863.108829,24329.7227486,25957.0687711,23315.8861237,16586.6355978,40961.0558847,40084.099288,3;8;2;7;5;6;1;10;9;4,3
3555,239371329,,secondary,13.266466366,101.132757694,13.2627085318,101.135318634,731077.98559,1467590.81663,25905.2121351,21880.5875986,6382.97404577,61537.9186355,24749.2904822,25986.8128937,23225.5585917,16994.1281564,40695.3952657,39819.3749274,3;8;2;7;5;1;6;10;9;4,3
3558,239371329,,secondary,13.2551757284,101.140413996,13.2514176302,101.142974369,731918.5817,1466348.52208,24573.0548732,20755.314893,6036.35639722,60634.8570308,25986.3910483,26058.4998212,23092.3843044,18284.0658583,39990.5454819,38987.5741812,3;8;2;7;1;5;6;10;9;4,3
3563,239371329,,secondary,13.2346516979,101.148491554,13.2302894864,101.149630626,732813.693618,1464084.88287,22781.8797598,18692.4738893,6740.26905422,58820.5177786,28272.6280095,26867.1340386,22553.5993381,20159.6198242,38484.9056542,38213.02398,3;2;8;7;1;6;5;10;9;4,3
3564,239371329,,secondary,13.2302894864,101.149630626,13.2259922805,101.15105521,732941.324864,1463603.22837,22474.3169712,18250.9647837,7029.4990953,58417.4213357,28759.3325378,27109.2144005,22416.9804176,20520.5226091,38143.415644,38128.8128124,3;2;8;7;1;6;5;10;9;4,3
3567,239371329,,secondary,13.2173865442,101.15386866,13.2130277288,101.155067122,733413.051927,1462179.35742,21517.8480893,16989.6016527,7959.51518869,57270.2566543,30205.70669,27800.3858753,22158.5952174,21697.0522337,37207.2788168,37823.5081695,3;2;1;8;7;6;5;9;10;4,3
3579,239371329,,secondary,13.1639402409,101.162477802,13.1594340509,101.162814157,734397.37834,1456273.08864,19314.4775499,11851.7285557,13185.7339023,52272.1041778,36165.0012293,31815.7859033,21208.3535293,26215.2331306,33114.3211218,38111.8617388,2;3;1;7;8;6;9;5;10;4,2
3581,239371329,,secondary,13.154927841,101.163150237,13.1511531,101.1634616,734478.872913,1455276.41487,19187.9441041,11025.4108217,14143.8349549,51411.9975208,37164.9863882,32599.427574,21127.3195784,26974.6005965,32424.6174334,38333.213841,2;3;1;7;8;9;6;5;10;4,2
3582,243721279,,trunk,13.0520029,101.4286524,13.0560463724,101.426607374,763382.743237,1444147.73635,14496.1543836,34629.8995132,36147.2269544,62388.5945247,57696.5490444,39973.8819324,50496.9901379,56647.456291,52346.4531366,24288.1505872,1;10;2;3;6;7;9;8;5;4,1
3587,243721279,,trunk,13.0693615278,101.414222036,13.0726549153,101.411071024,761798.652897,1446053.95859,12020.2163506,33005.6956583,33685.9573382,62194.1186378,55233.969232,37716.8375999,48651.5340296,54294.0217977,51326.7466945,23060.8864383,1;10;2;3;6;7;9;8;5;4,1
3595,243721279,,trunk,13.0958158065,101.389135351,13.0992415181,101.386130905,759049.16458,1448955.94075,8023.24187639,30416.522322,29695.7340068,61828.0668313,51306.6867404,34271.5168739,45619.5806746,50442.3962661,49654.8250366,21790.3869107,1;10;3;2;6;7;9;8;5;4,1
3600,243721279,,trunk,13.1130477278,101.374237558,13.1165268751,101.371297443,757415.060463,1450847.81709,5524.34918042,29057.9042956,27212.6070444,61844.7460856,48835.9145601,32119.2090353,43884.9132156,48082.1206735,48855.9461849,21227.0571901,1;10;3;2;6;7;8;5;9;4,1
3603,243721279,,trunk,13.1224739725,101.364380745,13.125324313,101.360804651,756336.058633,1451881.00446,4034.19609136,28199.2497211,25719.264564,61761.5567449,47390.4029629,30941.0792023,42782.8523771,46635.9780229,48299.6715192,21166.702233,1;10;3;2;6;7;8;5;9;4,1
3612,243721279,,trunk,13.147699474,101.331854127,13.1504124007,101.328168069,752782.056554,1454639.86757,919.475847683,25554.9958385,21235.7120778,61263.3058627,43213.5609805,27924.3072866,39293.320026,42195.65127,46432.0956098,22067.8556158,1;3;10;2;6;7;8;5;9;4,1
3614,243721279,,trunk,13.1528642101,101.32430589,13.1543554955,101.319967671,751958.114193,1455203.87665,1731.46347468,24989.2518953,20249.2158346,61137.5381564,42320.9769193,27358.8716406,38508.5548019,41203.3850948,46011.8143201,22441.4408768,1;3;10;2;6;7;8;5;9;4,1
3626,243721279,,trunk,13.171941012,101.273928626,13.174731554,101.270302691,746475.439189,1457265.11993,7566.0265288,21057.3026485,15027.0902318,59334.4362411,38073.7697658,25961.6813109,33285.1666675,35401.4925729,42645.8543633,26380.8217948,1;3;2;6;10;7;8;5;9;4,1
3629,243721279,,trunk,13.1803073663,101.263046443,13.1830893968,101.259413539,745287.003471,1458180.33493,8994.63114104,20604.9602086,13580.9449262,59398.868421,36775.4192287,25374.1944993,32263.1383153,33918.6128031,42284.5198917,27165.6974282,1;3;2;6;10;7;8;5;9;4,1
3632,243721279,,trunk,13.1886533414,101.252147474,13.1914371708,101.248515843,744096.851083,1459093.31757,10443.9524882,20251.0988483,12148.749011,59498.2501492,35494.4592031,24866.1133229,31277.5138692,32436.8561981,41970.9458149,28011.2632091,1;3;2;6;10;7;8;5;9;4,1
3635,243721279,,trunk,13.1988099762,101.244353419,13.2032877794,101.244963064,743241.655009,1460209.72563,11694.9986254,20384.4399025,10745.006255,59984.0491901,34151.4951409,24124.0279103,30709.74303,31159.4958978,42092.1236896,28534.9781081,3;1;2;6;10;7;8;5;9;4,3
3639,243721279,,trunk,13.2152457521,101.239562032,13.2189125996,101.236868014,742705.877155,1462023.93382,13068.085713,21349.4360816,8956.75029122,61262.1090959,32263.330618,22675.4891225,30714.6322807,29882.9806703,42981.0229508,28669.3349846,3;1;2;6;10;8;7;5;9;4,3
3642,250479249,,secondary,13.3505516,100.9781911,13.3511125,100.9772503,714250.948464,1476756.71846,45065.7667149,34175.5322428,24245.352555,67625.9359198,23352.3711765,38508.9918548,24420.3834727,2609.34270639,45470.2746482,57438.0099084,8;5;3;7;2;6;1;9;10;4,8
3645,251748615,ถนนสุขุมวิท,trunk,13.2667813923,100.934109151,13.2622857858,100.933759652,709546.989503,1467450.24532,45865.8883122,28946.1676767,27774.1507277,58312.2711932,33281.8515809,45363.5792522,15626.9395627,9253.05728509,36266.6135883,61349.2107965,8;7;3;2;5;9;6;1;4;10,8
3647,251748615,ถนนสุขุมวิท,trunk,13.2577669913,100.933765976,13.2532483232,100.933802209,709517.521675,1466452.55653,45631.5550944,28228.8898637,27882.0667675,57316.4072977,34053.3701828,45733.1587184,14672.9527169,10050.9629563,35275.2377487,61383.4449268,8;7;3;2;5;9;1;6;4;10,8
3648,251748615,ถนนสุขุมวิท,trunk,13.2532483232,100.933802209,13.2487305324,100.93381965,709525.319579,1465952.61804,45500.0204735,27860.3547333,27926.9788787,56816.5387014,34429.850936,45904.3579651,14190.7707055,10450.7026288,34776.5838445,61384.1352566,8;7;2;3;5;9;1;6;4;10,8
3652,251748615,ถนนสุขุมวิท,trunk,13.2352530799,100.935310645,13.2309354546,100.936598756,709704.22692,1463962.79686,44882.9057652,26328.9686673,28047.7034344,54821.3944343,35867.483155,46497.1152131,12238.4100444,12043.2871005,32778.7359942,61279.5724673,8;7;2;3;9;5;1;6;4;10,8
3654,251748615,ถนนสุขุมวิท,trunk,13.2266933969,100.938188096,13.2224564807,100.939791691,710023.461233,1463018.12324,44387.8970626,25451.1556444,27925.8677624,53866.3939762,36428.8577474,46592.9649901,11241.2725417,12735.7256781,31810.1703638,61018.9474229,7;8;2;3;9;5;1;6;4;10,7
3660,253467214,,tertiary,12.9155807454,100.996931639,12.9128829285,100.993244263,716662.697426,1428644.31735,45371.0960101,21035.7356861,45439.2076529,20084.7509829,65428.6413344,64640.4616822,23904.6859057,45862.1514523,4833.99418734,66567.4177916,9;4;2;7;1;3;8;6;5;10,9
3664,253467214,,tertiary,12.9013500879,100.986362211,12.8969310046,100.985596799,715527.719666,1427060.8394,47217.3739788,22983.913249,47366.1149862,18284.2972401,67234.0843353,66587.3508225,25362.1734439,47432.1005384,5145.46225388,68413.2231048,9;4;2;7;1;3;8;6;5;10,9
3668,253467214,,tertiary,12.8842588548,100.981327011,12.88098121,100.978241624,714995.781235,1425165.54811,48779.7464849,24847.4144687,49295.714489,16320.2326451,69201.6607246,68463.6285178,27218.805138,49330.4851216,6587.74868605,69967.629033,9;4;2;7;1;3;8;6;5;10,9
3670,253467214,,tertiary,12.8778295242,100.974981579,12.87447781,100.971923787,714312.452844,1424448.87112,49758.5480671,25823.4542374,50244.6291038,15489.7560702,70063.4376337,69437.2061599,27907.6228236,50059.3295584,7068.61589651,70944.768234,9;4;2;7;1;8;3;6;5;10,9
3671,253467214,,tertiary,12.87447781,100.971923787,12.8701458619,100.970946743,713983.367164,1424075.47297,50247.4191399,26317.2350069,50727.2806502,15068.7494428,70507.0175266,69929.8670621,28273.9939198,50441.7538557,7364.49795143,71432.549776,9;4;2;7;1;8;3;6;5;10,9
3675,260503943,ถนนสุขุมวิท,trunk,12.8543579,100.9092317,12.8540745,100.909193,707194.53373,1421798.01252,57054.8234438,32311.7804921,56089.0328999,13405.1556514,74654.4331953,75686.0540728,31203.5039242,53353.0287159,10961.7705167,78251.2316164,9;4;7;2;8;3;1;5;6;10,9
3676,260503944,ถนนสุขุมวิท,trunk,12.8543831,100.9090488,12.8587673326,100.908234771,707174.65763,1421800.65342,57069.4809743,32323.1069754,56097.4642849,13414.3573729,74658.4514096,75695.7864668,31204.9768663,53353.5363803,10969.3555376,78265.8794041,9;4;7;2;8;3;1;5;6;10,9
3687,260503945,ถนนสุขุมวิท,trunk,12.8321357629,100.913831778,12.8277611998,100.914985896,707712.176101,1419343.04317,58103.1948316,33852.315122,57910.2349591,10924.75826,76815.2768315,77371.1520409,33516.5290374,55703.8641572,12944.2332222,79288.9732072,4;9;7;2;8;3;1;5;6;10,4
3690,260503945,ถนนสุขุมวิท,trunk,12.8189201273,100.916633083,12.8144056983,100.916834823,708027.172337,1417883.11166,58763.018273,34817.6151442,59013.6572464,9454.05376633,78107.9987041,78390.1079322,34903.7495974,57107.3054349,14200.0161595,79931.4254946,4;9;2;7;8;1;3;5;6;10,4
3693,260503945,ถนนสุขุมวิท,trunk,12.8053803217,100.917308151,12.8008658886,100.917513899,708111.58846,1416385.60003,59653.2612816,35982.0911466,60278.0766921,8058.22500668,79511.6448933,79583.229751,36370.3980275,58581.3270279,15599.4194085,80799.1778515,4;9;2;7;8;1;3;5;6;10,4
3697,260503945,ถนนสุขุมวิท,trunk,12.7875653668,100.916527029,12.7834240668,100.914684324,708041.382503,1414413.91158,60997.4373275,37651.2539926,62044.1159132,6396.28946335,81417.3836848,81268.335391,38331.0460147,60546.2445742,17514.0635138,82108.2924286,4;9;2;7;8;1;3;6;5;10,4
3709,265705809,ถนนสุขุมวิท,trunk,13.1034640988,100.915802606,13.0989572367,100.915466662,707700.807204,1449364.92889,46294.7723066,21387.1014134,35573.1866295,40386.6747139,49191.6812642,55613.1052379,6570.26348949,26324.986169,18711.6091668,65675.7076625,7;9;2;8;3;4;1;5;6;10,7
3712,265705809,ถนนสุขุมวิท,trunk,13.0901132016,100.916515261,13.0848538,100.9181187,707789.295952,1447888.3322,46407.0448888,21105.055281,36342.9896188,38908.6401127,50444.6816538,56437.0582122,7288.66975781,27713.0301578,17266.5922617,66008.3700464,7;9;2;8;3;4;1;5;6;10,7
3713,265705810,ถนนสุขุมวิท,trunk,13.1078975,100.9159433,13.1084364,100.9159897,707712.344862,1449855.56943,46227.1795706,21462.3206216,35293.1026208,40873.7821711,48758.0300081,55312.3375857,6352.05652499,25853.569,19182.3667375,65532.7106182,7;9;2;8;3;4;1;5;6;10,7
3714,265705812,ถนนสุขุมวิท,trunk,13.108567,100.9162803,13.1080284,100.916238,707748.330121,1449929.92224,46183.3445907,21441.0691954,35222.3599013,40944.2755397,48675.5879455,55239.3671607,6290.03321748,25771.8093625,19245.0743702,65478.3153454,7;9;2;8;3;4;1;5;6;10,7
3716,267304644,,trunk,12.8723985403,101.064844783,12.8756550249,101.06165188,724072.410538,1423924.61131,42839.8567999,22408.2048638,47104.0921212,19239.0178789,68827.2103638,65085.1918752,30304.9338867,51281.6767918,13618.6606562,63789.1898209,9;4;2;7;1;3;8;10;6;5,9
3725,267304644,,trunk,12.9016606448,101.036057998,12.9049165762,101.03286404,720921.658222,1427137.49633,42929.1473566,20282.288133,45073.8214222,20181.1918934,66072.6840561,63698.9420588,26262.8484582,47659.2816396,9281.46564651,64078.1098425,9;4;2;7;1;3;8;6;10;5,9
3728,267304644,,trunk,12.9114086391,101.026455037,12.9146607265,101.023256925,719870.773546,1428207.83939,43064.3738116,19752.268835,44478.5339677,20703.3040193,65198.4050553,63302.0896441,24950.7863548,46486.4615175,7876.08897096,64245.0898094,9;2;4;7;1;3;8;6;10;5,9
3740,267304644,,trunk,12.9500559318,100.989505313,12.9539579608,100.987181774,715827.006854,1432452.59165,43995.2451722,18630.2193392,42496.0081164,23634.5946988,61935.9717559,61988.173219,20022.8777148,42041.2653877,3389.92593578,65138.8165059,9;2;7;4;8;3;1;5;6;10,9
3742,267304644,,trunk,12.9578942802,100.984920219,12.9617910474,100.982587422,715322.684687,1433316.00414,43999.7421382,18386.5062694,42014.0677853,24405.6899842,61234.1361872,61593.9498424,19112.0828961,41177.5510401,3351.78060523,65111.675799,9;2;7;4;8;3;1;5;6;10,9
3749,269833976,,tertiary,13.1316908883,101.396909329,13.1301176196,101.401186323,759854.817084,1452934.3886,6496.96297815,31863.2570984,27799.0526636,65053.531041,48454.6406694,30569.0981355,46302.8169033,49272.8110089,51934.8999328,18074.5153118,1;10;3;6;2;7;5;8;9;4,1
3755,269833976,,tertiary,13.1112702075,101.412080884,13.1090380761,101.41548245,761522.090258,1450690.01278,8916.78037116,33087.2796429,30474.0679143,64837.4173857,51250.1249221,33172.2059339,47994.9395571,51770.0584534,52587.7283208,19024.2865419,1;10;3;2;6;7;5;8;9;4,1
3759,269833976,,tertiary,13.1120708737,101.428476873,13.1136914894,101.432778254,763299.878625,1450795.68181,10475.3685324,34861.6574266,31846.0767916,66279.1490631,52222.2343285,33608.7773027,49768.3026832,53307.9954812,54282.2470996,18118.1513544,1;10;3;6;2;7;5;8;9;4,1
3762,269833976,,tertiary,13.1173450281,101.441197421,13.1209879863,101.443274092,764674.168899,1451392.72565,11556.8868178,36309.1305773,32650.5255861,67724.8005239,52600.396549,33526.7661771,51127.325145,54285.7172294,55779.2907087,17029.1772738,1;10;3;6;2;7;5;8;9;4,1
3767,269833976,,tertiary,13.1254205698,101.459629102,13.1237598278,101.463911656,766664.917349,1452305.94012,13258.5160284,38420.9345311,33875.4642316,69852.7091693,53181.880516,33482.881022,53109.1968148,55723.7692433,57965.4716091,15526.2963773,1;10;6;3;2;7;5;8;9;4,1
3774,269833976,,tertiary,13.139999441,101.478549578,13.1443443987,101.478963443,768701.495109,1453939.63953,15069.1221305,40723.4610245,34915.394626,72463.4334038,53356.9840113,32977.1948871,55168.7747968,56988.2965331,60460.5294857,13484.7510144,10;1;6;3;2;5;7;8;9;4,10
3778,269833976,,tertiary,13.1428622258,101.491752711,13.1413978568,101.496050149,770130.534914,1454270.62867,16479.4829658,42189.810767,36069.4843985,73794.319991,54125.7993634,33429.3304207,56607.5188637,58207.6194246,61910.0216159,12996.5739058,10;1;6;3;2;5;7;8;9;4,10
3781,269833976,,tertiary,13.137927571,101.504363468,13.1376333344,101.508923457,771503.880294,1453738.01672,17878.67764,43436.1365131,37540.3511316,74566.6501658,55479.8516162,34622.8903282,57964.8558221,59680.4627502,62995.9858486,13520.3115271,10;1;6;3;2;5;7;8;9;4,10
3782,269833976,,tertiary,13.1376333344,101.508923457,13.1391401754,101.513164922,771998.848795,1453710.37162,18374.396277,43917.9557293,38003.4899118,74947.6739336,55855.5936389,34922.408556,58459.0312004,60154.3274962,63449.0198456,13579.1484286,10;1;6;3;2;5;7;8;9;4,10
3787,269833976,,tertiary,13.135850943,101.528431412,13.1350128841,101.532960215,774116.971551,1453534.2456,20499.519504,45973.4258938,40016.7516658,76559.5110115,57523.0494257,36299.0159894,60572.887067,62205.4523637,65375.0158726,14083.7055775,10;1;6;3;2;5;7;8;9;4,10
3802,276957317,,secondary,13.336541,100.9715871,13.3366366,100.9714427,713547.754361,1475200.77502,44958.4288672,33092.2064294,24483.2628259,66047.8679841,24923.6936822,39464.6443867,22854.5435758,2122.3822264,43895.0778529,57897.3632501,8;7;3;5;2;6;9;1;10;4,8
3803,294930789,,tertiary,13.1876356,100.9951951,13.186277512,100.99112874,716237.398176,1458744.98912,37622.4978069,18012.8710366,23461.7517047,49772.4817063,36955.5209543,43233.4699906,6937.96763057,15763.0017252,27665.4996426,55315.3795695,7;8;2;3;9;5;1;6;4;10,7
3807,294930789,,tertiary,13.1871380262,100.977662645,13.1836742718,100.975000641,714336.996774,1458674.89299,39506.6844985,19338.910222,25208.4693598,49565.932621,37849.8713531,44869.0464479,6376.70039202,15864.3782791,27412.6515249,57204.41645,7;8;2;3;9;5;1;6;4;10,7
3817,294930801,,tertiary,13.1879558,100.9952567,13.1876356,100.9951951,716243.795164,1458780.4718,37619.7752317,18033.8767151,23440.3107026,49808.3989051,36920.6044056,43208.5931291,6973.16957806,15727.8344605,27701.5133385,55303.6168472,7;8;2;3;9;5;1;6;4;10,7
3818,294930916,,tertiary,13.1713722,101.016096,13.1712466,101.0163561,718517.900993,1456963.55564,35205.6482384,15151.0112221,22359.4297288,48266.9439223,37728.8112441,42400.2912164,6778.10837002,17779.082457,26314.6818369,53377.4394397,7;2;8;3;9;1;5;6;4;10,7
3827,306422137,,primary,13.5224576,101.1534364,13.5267666537,101.152057586,733072.649669,1495938.0207,45911.5466402,50290.5949264,27122.4949711,89349.6632158,3875.41872933,23439.8445472,47761.4268514,27694.4624401,67778.0367126,47475.3037995,5;6;3;8;1;10;7;2;9;4,5
3828,306422137,,primary,13.5267666537,101.152057586,13.5317904,101.1501748,732919.163077,1496413.55158,46405.4705691,50751.7106103,27616.1589319,89775.107064,4273.13483012,23839.1996285,48133.8851119,27968.7170159,68185.7608211,47885.8438034,5;6;3;8;1;10;7;2;9;4,5
3829,306422138,,primary,13.5117221,101.1565568,13.516081394,101.15534653,733420.979092,1494752.99251,44696.7008167,49141.5423964,25898.3388262,88284.432491,2998.88747462,22490.8249242,46829.0631548,27016.4964966,66756.7768726,46487.3672908,5;6;3;8;1;10;7;2;9;4,5
3834,306730257,,tertiary,12.7966674,100.9511144,12.7966674,100.9511144,711789.594839,1415449.05383,57532.4638049,34815.6489389,59432.1713552,6271.16930116,79407.9439011,78400.5635368,36939.4243752,59163.4196495,15888.5954464,78589.6546567,4;9;2;7;1;8;3;6;10;5,4
3837,306730260,,tertiary,12.796517,100.9510587,12.7967386,100.9506493,711783.67215,1415432.36752,57548.2179007,34833.1024951,59449.785585,6254.41704484,79425.5811893,78417.9090198,36956.3751279,59180.4487469,15905.573597,78605.1068506,4;9;2;7;1;8;3;6;10;5,4
3839,306730262,,tertiary,12.7963907,100.951639,12.7965039,100.9511559,711846.790192,1415418.86885,57511.5678634,34814.1144294,59434.9556809,6241.92504451,79422.8902941,78396.8605136,36966.8866221,59189.9390591,15915.8079688,78566.5558132,4;9;2;7;1;8;3;6;10;5,4
3848,306733876,,tertiary,12.793953,100.9546029,12.7938814,100.9540464,712170.667845,1415151.5854,57461.0887484,34892.3789707,59539.4094668,5990.56308389,79601.8893963,78459.6640938,37220.4273417,59437.4156786,16170.2595958,78500.5415953,4;9;2;7;1;8;3;6;10;5,4
3849,306735727,,tertiary,12.7946762,100.9507475,12.7902381284,100.949880404,711751.416519,1415228.44144,57711.6951447,35026.8846798,59647.878696,6050.22734246,79631.0958069,78609.1879624,37161.6200805,59386.016894,16110.9460064,78763.8914886,4;9;2;7;1;8;3;6;10;5,4
3851,306735728,,tertiary,12.7886031,100.9511322,12.7885927,100.9512583,711798.258177,1414556.81224,58141.7177212,35592.7643038,60235.8050127,5379.12568289,80269.9984746,79161.2358404,37830.2661561,60053.3435955,16779.2107833,79174.0755784,4;9;2;7;1;8;3;6;10;5,4
3856,306735730,,tertiary,12.7809294653,100.966207482,12.7784110808,100.969834444,713441.733487,1413720.16623,57565.2916503,35590.8899184,60327.1712936,4858.73856755,80694.287002,79060.0957365,38626.2348486,60809.2792405,17613.6012277,78522.9041975,4;9;2;7;1;3;8;10;6;5,4
3867,306735735,,tertiary,12.7940580079,100.959957428,12.793953,100.9546029,712752.015365,1415167.604,57031.5552499,34604.9989091,59282.1005003,6078.26841942,79446.0748966,78149.9582724,37187.3151644,59391.2109965,16148.0480053,78055.9084997,4;9;2;7;1;3;8;10;6;5,4
3868,306735736,,tertiary,12.7948247,100.9507723,12.7946762,100.9507475,711753.98554,1415244.89219,57698.5211878,35011.2629418,59631.9105209,6066.6934561,79614.5249787,78593.7716607,37145.0640326,59369.4355533,16094.3793463,78751.0989196,4;9;2;7;1;8;3;6;10;5,4
